ticket_id,symbol,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,position_size,risk_pts,reward_pts,rr_realized,realized_pnl,is_win,exit_reason,holding_bars,mae_pts,mfe_pts,session_window,htf_bias,sweep_side,sweep_penetration_pips,displacement_ratio,fvg_size_atr,dealing_range_coordinate,planned_rr,atr_14,laya_authorized,laya_regime,laya_grade,laya_probability
970411,XAUUSD,2022-07-04 07:55:00+00:00,2022-07-04 07:56:00+00:00,SHORT,1845.17,1843.38,1846.55,1843.38,17.25,1.05,2.11,1.69,3074.09,1,TP_HIT,1,0.0,32.17,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
976549,XAUUSD,2022-07-08 14:13:00+00:00,2022-07-08 14:14:00+00:00,LONG,1776.02,1774.58,1774.58,1777.93,22.5,1.12,2.24,-1.29,-3248.55,0,SL_HIT,1,32.02,0.0,NY_AM,BULLISH,SELL_SIDE,9.99,2.55,2.55,0.334,2.0,0.79,1,TRENDING_ORDERFLOW,3,0.86
982261,XAUUSD,2022-07-12 13:25:00+00:00,2022-07-12 13:26:00+00:00,SHORT,1768.56,1766.74,1769.96,1766.74,17.25,1.07,2.15,1.7,3148.02,1,TP_HIT,1,0.0,33.56,NY_AM,BEARISH,BUY_SIDE,0.0,2.0,2.0,0.5,2.0,0.5,1,NORMAL_EXPANSION,2,0.825
982282,XAUUSD,2022-07-12 13:46:00+00:00,2022-07-12 13:47:00+00:00,SHORT,1766.56,1760.65,1770.01,1760.65,22.5,3.12,6.24,1.9,13298.52,1,TP_HIT,1,0.0,35.56,NY_AM,BEARISH,BUY_SIDE,0.01,5.09,2.55,0.625,2.0,0.79,1,TRENDING_ORDERFLOW,3,0.945
983328,XAUUSD,2022-07-13 07:12:00+00:00,2022-07-13 07:13:00+00:00,SHORT,1758.6,1754.77,1761.0,1754.77,17.25,2.07,4.15,1.84,6597.56,1,TP_HIT,1,0.0,34.6,LONDON_OPEN,BEARISH,BUY_SIDE,0.02,2.0,4.0,0.5,2.0,0.5,1,NORMAL_EXPANSION,2,0.859
985278,XAUUSD,2022-07-14 15:42:00+00:00,2022-07-14 15:43:00+00:00,LONG,1743.31,1739.8,1739.8,1749.38,15.0,3.19,6.39,-1.1,-5276.94,0,SL_HIT,1,29.31,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,3.89,0.78,0.375,2.0,1.29,1,TRENDING_ORDERFLOW,3,0.82
999632,XAUUSD,2022-07-24 14:56:00+00:00,2022-07-24 14:57:00+00:00,SHORT,1758.14,1756.38,1759.51,1756.38,17.25,1.04,2.09,1.69,3036.78,1,TP_HIT,1,0.0,32.14,NY_AM,BEARISH,BUY_SIDE,0.02,3.5,3.5,0.5,2.0,0.29,1,NORMAL_EXPANSION,2,0.896
999716,XAUUSD,2022-07-24 16:20:00+00:00,2022-07-24 16:21:00+00:00,SHORT,1758.15,1756.37,1759.53,1756.37,17.25,1.05,2.11,1.69,3071.67,1,TP_HIT,1,0.0,33.15,NY_AM,BEARISH,BUY_SIDE,0.0,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1000670,XAUUSD,2022-07-25 08:14:00+00:00,2022-07-25 08:15:00+00:00,SHORT,1758.18,1756.4,1759.56,1756.4,22.5,1.05,2.11,1.69,4008.18,1,TP_HIT,1,0.0,35.18,LONDON_OPEN,BEARISH,BUY_SIDE,0.02,5.6,2.8,0.667,2.0,0.36,1,TRENDING_ORDERFLOW,3,0.955
1004018,XAUUSD,2022-07-27 16:02:00+00:00,2022-07-27 16:03:00+00:00,SHORT,1748.29,1746.53,1749.66,1746.53,17.25,1.04,2.08,1.69,3035.4,1,TP_HIT,1,0.0,34.29,NY_AM,BEARISH,BUY_SIDE,0.0,3.5,3.5,0.5,2.0,0.29,1,NORMAL_EXPANSION,2,0.896
1010811,XAUUSD,2022-08-01 09:15:00+00:00,2022-08-01 09:16:00+00:00,SHORT,1796.52,1794.65,1797.94,1794.65,22.5,1.1,2.19,1.7,4200.28,1,TP_HIT,1,0.0,34.52,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,1.56,1.56,0.75,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.905
1016934,XAUUSD,2022-08-05 15:18:00+00:00,2022-08-05 15:19:00+00:00,SHORT,1804.72,1802.86,1806.15,1802.86,22.5,1.1,2.19,1.7,4202.24,1,TP_HIT,1,0.0,34.72,NY_AM,BEARISH,BUY_SIDE,0.01,1.56,1.56,0.667,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.875
1024014,XAUUSD,2022-08-10 13:18:00+00:00,2022-08-10 13:19:00+00:00,LONG,1825.61,1823.16,1823.16,1829.54,17.25,2.13,4.26,-1.15,-4232.59,0,SL_HIT,1,31.61,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,3.5,1.17,0.4,2.0,0.86,1,TRENDING_ORDERFLOW,2,0.808
1032336,XAUUSD,2022-08-16 08:00:00+00:00,2022-08-16 08:01:00+00:00,SHORT,1807.24,1805.46,1808.62,1805.46,17.25,1.05,2.11,1.69,3073.05,1,TP_HIT,1,0.0,35.24,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1039495,XAUUSD,2022-08-21 07:19:00+00:00,2022-08-21 07:20:00+00:00,SHORT,1772.48,1770.7,1773.86,1770.7,17.25,1.05,2.11,1.69,3072.01,1,TP_HIT,1,0.0,34.48,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1039903,XAUUSD,2022-08-21 14:07:00+00:00,2022-08-21 14:08:00+00:00,SHORT,1773.49,1771.63,1774.91,1771.63,22.5,1.1,2.19,1.7,4202.54,1,TP_HIT,1,0.0,35.49,NY_AM,BEARISH,BUY_SIDE,0.01,3.11,1.56,0.667,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.909
1042372,XAUUSD,2022-08-23 07:16:00+00:00,2022-08-23 07:17:00+00:00,LONG,1765.23,1763.84,1763.84,1767.03,15.0,1.06,2.13,-1.31,-2084.39,0,SL_HIT,1,34.23,0.0,LONDON_OPEN,BULLISH,SELL_SIDE,9.99,2.33,2.33,0.333,2.0,0.43,1,TRENDING_ORDERFLOW,3,0.847
1047097,XAUUSD,2022-08-26 14:01:00+00:00,2022-08-26 14:02:00+00:00,SHORT,1778.73,1772.8,1782.19,1772.8,17.25,3.13,6.26,1.9,10230.76,1,TP_HIT,1,0.0,40.73,NY_AM,BEARISH,BUY_SIDE,0.0,3.5,1.17,0.5,2.0,0.86,1,NORMAL_EXPANSION,2,0.843
1054376,XAUUSD,2022-08-31 15:20:00+00:00,2022-08-31 15:21:00+00:00,LONG,1746.63,1746.22,1746.22,1746.48,22.5,0.09,0.17,-4.77,-925.47,0,SL_HIT,1,35.63,0.0,NY_AM,BULLISH,SELL_SIDE,10.0,1.75,1.75,0.001,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.934
1062932,XAUUSD,2022-09-06 13:56:00+00:00,2022-09-06 13:57:00+00:00,SHORT,1735.26,1733.38,1736.7,1733.38,22.5,1.11,2.21,1.71,4250.15,1,TP_HIT,1,0.0,37.26,NY_AM,BEARISH,BUY_SIDE,0.01,2.8,1.4,0.667,2.0,0.71,1,TRENDING_ORDERFLOW,3,0.899
1064144,XAUUSD,2022-09-07 10:08:00+00:00,2022-09-07 10:09:00+00:00,SHORT,1732.3,1730.46,1733.72,1730.46,22.5,1.09,2.17,1.7,4153.27,1,TP_HIT,1,0.0,37.3,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.5,1.75,0.667,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.92
1064346,XAUUSD,2022-09-07 13:30:00+00:00,2022-09-07 13:31:00+00:00,SHORT,1728.31,1726.51,1729.7,1726.51,22.5,1.06,2.13,1.69,4057.9,1,TP_HIT,1,0.0,37.31,NY_AM,BEARISH,BUY_SIDE,0.0,2.33,2.33,0.75,2.0,0.43,1,TRENDING_ORDERFLOW,3,0.933
1071552,XAUUSD,2022-09-12 13:36:00+00:00,2022-09-12 13:37:00+00:00,SHORT,1758.55,1756.62,1760.01,1756.62,22.5,1.13,2.26,1.71,4345.82,1,TP_HIT,1,0.0,37.55,NY_AM,BEARISH,BUY_SIDE,0.01,2.33,1.17,0.75,2.0,0.86,1,TRENDING_ORDERFLOW,3,0.911
1074169,XAUUSD,2022-09-14 09:13:00+00:00,2022-09-14 09:14:00+00:00,SHORT,1730.64,1728.9,1732.0,1728.9,17.25,1.03,2.06,1.68,2997.63,1,TP_HIT,1,0.0,34.64,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,4.67,4.67,0.5,2.0,0.21,1,NORMAL_EXPANSION,2,0.919
1075523,XAUUSD,2022-09-15 07:47:00+00:00,2022-09-15 07:48:00+00:00,SHORT,1716.69,1714.76,1718.14,1714.76,22.5,1.13,2.26,1.71,4343.57,1,TP_HIT,1,0.0,40.69,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,4.67,1.17,0.833,2.0,0.86,1,TRENDING_ORDERFLOW,3,0.96
1085717,XAUUSD,2022-09-22 09:41:00+00:00,2022-09-22 09:42:00+00:00,SHORT,1700.03,1698.2,1701.43,1698.2,22.5,1.07,2.15,1.7,4101.89,1,TP_HIT,1,0.0,37.03,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.0,2.0,0.667,2.0,0.5,1,TRENDING_ORDERFLOW,3,0.897
1088873,XAUUSD,2022-09-24 14:17:00+00:00,2022-09-24 14:18:00+00:00,SHORT,1673.13,1671.31,1674.53,1671.31,17.25,1.07,2.15,1.7,3147.21,1,TP_HIT,1,0.0,37.13,NY_AM,BEARISH,BUY_SIDE,0.01,2.0,2.0,0.5,2.0,0.5,1,NORMAL_EXPANSION,2,0.825
1093276,XAUUSD,2022-09-27 15:40:00+00:00,2022-09-27 15:41:00+00:00,LONG,1662.93,1662.51,1662.51,1662.8,22.5,0.1,0.19,-4.35,-949.43,0,SL_HIT,1,36.93,0.0,NY_AM,BULLISH,SELL_SIDE,9.99,1.56,1.56,0.001,2.0,0.64,1,TRENDING_ORDERFLOW,3,0.927
1101796,XAUUSD,2022-10-03 13:40:00+00:00,2022-10-03 13:41:00+00:00,SHORT,1699.57,1699.81,1699.93,1699.81,22.5,0.04,0.08,-5.76,-542.75,0,TP_HIT,1,0.0,37.57,NY_AM,BEARISH,BUY_SIDE,0.02,3.5,3.5,1.001,2.0,0.29,1,TRENDING_ORDERFLOW,3,0.982
1101910,XAUUSD,2022-10-03 15:34:00+00:00,2022-10-03 15:35:00+00:00,SHORT,1720.57,1718.72,1721.98,1718.72,22.5,1.08,2.17,1.7,4150.11,1,TP_HIT,1,0.0,38.57,NY_AM,BEARISH,BUY_SIDE,0.01,3.5,1.75,0.667,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.92
1105797,XAUUSD,2022-10-06 08:21:00+00:00,2022-10-06 08:22:00+00:00,SHORT,1750.7,1748.92,1752.08,1748.92,17.25,1.05,2.11,1.69,3073.17,1,TP_HIT,1,0.0,38.7,LONDON_OPEN,BEARISH,BUY_SIDE,0.02,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1108643,XAUUSD,2022-10-08 07:47:00+00:00,2022-10-08 07:48:00+00:00,SHORT,1724.79,1723.01,1726.17,1723.01,22.5,1.05,2.11,1.69,4005.62,1,TP_HIT,1,0.0,38.79,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,5.6,2.8,0.667,2.0,0.36,1,TRENDING_ORDERFLOW,3,0.955
1109030,XAUUSD,2022-10-08 14:14:00+00:00,2022-10-08 14:15:00+00:00,SHORT,1725.81,1724.07,1727.16,1724.07,17.25,1.03,2.06,1.68,2998.66,1,TP_HIT,1,0.0,37.81,NY_AM,BEARISH,BUY_SIDE,0.01,4.67,4.67,0.5,2.0,0.21,1,NORMAL_EXPANSION,2,0.918
1124935,XAUUSD,2022-10-19 15:19:00+00:00,2022-10-19 15:20:00+00:00,SHORT,1665.34,1661.45,1667.77,1661.45,22.5,2.11,4.21,1.85,8748.5,1,TP_HIT,1,0.0,39.34,NY_AM,BEARISH,BUY_SIDE,0.0,2.8,1.4,0.714,2.0,0.71,1,TRENDING_ORDERFLOW,3,0.914
1127330,XAUUSD,2022-10-21 07:14:00+00:00,2022-10-21 07:15:00+00:00,SHORT,1653.42,1651.57,1654.83,1651.57,22.5,1.09,2.17,1.7,4153.12,1,TP_HIT,1,0.0,40.42,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,3.5,1.75,0.75,2.0,0.57,1,TRENDING_ORDERFLOW,3,0.94
1134668,XAUUSD,2022-10-26 09:32:00+00:00,2022-10-26 09:33:00+00:00,SHORT,1703.67,1701.88,1705.04,1701.88,17.25,1.05,2.11,1.69,3073.75,1,TP_HIT,1,0.0,38.67,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,2.8,2.8,0.5,2.0,0.36,1,NORMAL_EXPANSION,2,0.874
1137490,XAUUSD,2022-10-28 08:34:00+00:00,2022-10-28 08:35:00+00:00,SHORT,1682.76,1680.96,1684.15,1680.96,17.25,1.06,2.13,1.69,3108.51,1,TP_HIT,1,0.0,38.76,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.33,2.33,0.5,2.0,0.43,1,NORMAL_EXPANSION,2,0.847
1143555,XAUUSD,2022-11-01 13:39:00+00:00,2022-11-01 13:40:00+00:00,SHORT,1684.96,1683.23,1686.32,1683.23,17.25,1.03,2.06,1.68,2997.74,1,TP_HIT,1,0.0,38.96,NY_AM,BEARISH,BUY_SIDE,0.01,4.67,4.67,0.5,2.0,0.21,1,NORMAL_EXPANSION,2,0.918
1145130,XAUUSD,2022-11-02 15:54:00+00:00,2022-11-02 15:55:00+00:00,SHORT,1679.02,1677.19,1680.42,1677.19,17.25,1.07,2.15,1.7,3147.33,1,TP_HIT,1,0.0,39.02,NY_AM,BEARISH,BUY_SIDE,0.0,2.0,2.0,0.5,2.0,0.5,1,NORMAL_EXPANSION,2,0.825
1147516,XAUUSD,2022-11-04 07:40:00+00:00,2022-11-04 07:41:00+00:00,SHORT,1680.1,1678.27,1681.5,1678.27,22.5,1.07,2.15,1.7,4104.31,1,TP_HIT,1,0.0,41.1,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,6.0,2.0,0.8,2.0,0.5,1,TRENDING_ORDERFLOW,3,0.966
1155189,XAUUSD,2022-11-09 15:33:00+00:00,2022-11-09 15:34:00+00:00,SHORT,1746.35,1744.17,1747.93,1744.17,22.5,1.26,2.51,1.74,4922.13,1,TP_HIT,1,0.0,43.35,NY_AM,BEARISH,BUY_SIDE,0.0,1.75,0.58,0.75,2.0,1.71,1,TRENDING_ORDERFLOW,3,0.885
1159522,XAUUSD,2022-11-12 15:46:00+00:00,2022-11-12 15:47:00+00:00,LONG,1764.15,1762.65,1762.65,1766.17,22.5,1.17,2.34,-1.28,-3368.7,0,SL_HIT,1,34.15,0.0,NY_AM,BULLISH,SELL_SIDE,9.99,3.5,0.88,0.125,2.0,1.14,1,TRENDING_ORDERFLOW,3,0.914
1162286,XAUUSD,2022-11-14 13:50:00+00:00,2022-11-14 13:51:00+00:00,SHORT,1771.59,1765.4,1775.17,1765.4,22.5,3.26,6.51,1.9,13921.38,1,TP_HIT,1,0.0,50.59,NY_AM,BEARISH,BUY_SIDE,0.01,5.83,2.33,0.769,2.0,1.71,1,TRENDING_ORDERFLOW,3,0.965
1170586,XAUUSD,2022-11-20 08:10:00+00:00,2022-11-20 08:11:00+00:00,SHORT,1783.87,1782.05,1785.27,1782.05,17.25,1.07,2.15,1.7,3144.67,1,TP_HIT,1,0.0,38.87,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.0,2.0,0.5,2.0,0.5,1,NORMAL_EXPANSION,2,0.825
1176713,XAUUSD,2022-11-24 14:17:00+00:00,2022-11-24 14:18:00+00:00,SHORT,1788.07,1786.29,1789.45,1786.29,22.5,1.05,2.11,1.69,4007.28,1,TP_HIT,1,0.0,42.07,NY_AM,BEARISH,BUY_SIDE,0.01,8.4,2.8,0.75,2.0,0.36,1,TRENDING_ORDERFLOW,3,0.967
1177794,XAUUSD,2022-11-25 08:18:00+00:00,2022-11-25 08:19:00+00:00,SHORT,1786.11,1784.31,1787.5,1784.31,17.25,1.06,2.13,1.69,3109.32,1,TP_HIT,1,0.0,40.11,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.33,2.33,0.5,2.0,0.43,1,NORMAL_EXPANSION,2,0.847
1179330,XAUUSD,2022-11-26 09:54:00+00:00,2022-11-26 09:55:00+00:00,SHORT,1798.16,1796.34,1799.56,1796.34,22.5,1.07,2.15,1.7,4106.12,1,TP_HIT,1,0.0,43.16,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,4.0,2.0,0.75,2.0,0.5,1,TRENDING_ORDERFLOW,3,0.949
1187998,XAUUSD,2022-12-02 10:22:00+00:00,2022-12-02 10:23:00+00:00,SHORT,1829.45,1825.43,1831.95,1825.43,22.5,2.17,4.34,1.85,9038.68,1,TP_HIT,1,0.0,42.45,LONDON_OPEN,BEARISH,BUY_SIDE,0.01,2.62,1.75,0.833,2.0,1.14,1,TRENDING_ORDERFLOW,3,0.945
1190860,XAUUSD,2022-12-04 10:04:00+00:00,2022-12-04 10:05:00+00:00,SHORT,1830.55,1828.72,1831.95,1828.72,22.5,1.07,2.15,1.7,4104.16,1,TP_HIT,1,0.0,43.55,LONDON_OPEN,BEARISH,BUY_SIDE,0.0,8.0,2.0,0.833,2.0,0.5,1,TRENDING_ORDERFLOW,3,0.97
